"""tag"",""text"""
"""fake"",""Rushdie: ""Religions, like all other ideas, deserve criticism, satire, and, yes, our fearless disrespect"" #CharlieHebdo"""
"""fake"",""Does Free Speech need defending? 10 magazine editors gunned down over satirical cartoons. Yes, it needs defending. https://t.co/mvr6JSGhzf"""
"""fake"",""A 2012 cartoon by the @NewYorker - well worth remembering today #CharlieHebdo #ParisShooting http://t.co/6gOnSwwRfC"""
"""fake"",""Paris #CharlieHebdo attack: 'This is the worst act of terrorism in France for 50 years' http://t.co/XyARpX72q7 http://t.co/HrxLhw9H4V"""
"""fake"",""Paris #CharlieHebdo attack: 'This is the worst act of terrorism in France for 50 years' http://t.co/6Cut73pm7O http://t.co/mHK5rUbMTa"""
"""fake"",""""I strongly condemn the horrific shooting"" at the offices of #CharlieHebdo, US President Obama says http://t.co/Z0Kp0ZjMGs"""
"""fake"",""Is this the day that free speech died a little? @NewYorker cartoonist's poignant response to the #CharlieHebdo attack http://t.co/11lRJ4A0yZ"""
"""fake"",""Those who died at #CharlieHebdo will live forever, because pens are more powerful than guns. Don't ever let terror make you think otherwise."""
"""fake"",""Please RT petition calling for solidarity w #CharlieHebdo https://t.co/1YiIfUdPW4 … @MaryamNamazie @NickyAACampbell @FFRF @OpenlySecular"""
"""fake"",""#CharlieHebdo’s Charb: ""I would rather die standing up than live on my knees” http://t.co/RYrHlAVy7t http://t.co/cxsHfJVlrn /ht @froomkin"""
"""fake"",""#JeSuisCharlie trends after brutal shooting at #CharlieHebdo magazine http://t.co/2tT7BnOx1u http://t.co/oMTsEqXs1h"""
"""fake"",""Here's the @NewYorker cartoonist's response to the #CharlieHebdo attack: https://t.co/feyRMwyCUi"""
"""fake"",""A cartoon, in solidarity http://t.co/YaRWaoSlcw #CharlieHebdo http://t.co/tgi2au6hp3"""
"""fake"",""Salman Rushdie: “Respect for religion” has become a code phrase meaning “fear of religion.” #CharlieHebdo"""
"""fake"",""I may not agree with what you say but will defend your right to say it - Voltaire #JeSuisCharlie #LibertéDexpression http://t.co/rSbYpPGyfq"""
"""fake"",""Bob Mankoff, New Yorker cartoon editor #JeSuisCharlie http://t.co/dK40qynqvu"""
"""fake"",""Incredible to see universal outrage in #Europe over #CharlieHebdo, but double standards when it comes to #Palestinian attacks on #Israel."""
"""fake"",""What the Quran actually commands Muslims to do when it or the Prophet ﷺ are ridiculed. #CharlieHebdo #ParisShooting http://t.co/562FUFPf76"""
"""fake"",""OMG! At least one MSM publication has done the unthinkable! Navbharat Times has posted the #CharlieHebdo cartoons! http://t.co/UZ4DrQqDNO"""
"""fake"",""The #CharlieHebdo shooting is an act of terror - violence with a political motive - but well within our existing threat assessment."""
"""fake"",""Over 65k Twitter users show solidarity with French satirical magazine #CharlieHebdo http://t.co/Rgy00SExUr http://t.co/GdRMUbB9c6"""
"""fake"",""Pictures from the scene: Gunmen attack Paris #CharlieHebdo office http://t.co/lCnsyqkc3y http://t.co/JwbND2MkUs"""
"""fake"",""""Our thoughts and prayers are with the victims of this terrorist attack and the people of France"" -Pres. Obama statement on #CharlieHebdo."""
"""fake"",""When freedom is attacked, stand up, stand together, and stand strong. Ignorance, evil, stupidity, extremism... Enough! #CharlieHebdo"""
"""fake"",""If Hindus were not tolerant, this would have been the fate of Hirani &amp; Aamir. #CharlieHebdo #ParisShooting http://t.co/tIF56s3Pho"""
"""fake"",""As a Muslim, killing 12 innocent people in the name of Islam is much, much more offensive to than any cartoon can ever be #CharlieHebdo"""
"""fake"",""Dr Ali from the Irish Islamic Culture Centre just said he would seek legal advice if any journalist tweets one of #CharlieHebdo cartoons."""
"""fake"",""Social media users show solidarity for #CharlieHebdo with #JeSuisCharlie hashtag http://t.co/v0m1buPOMy http://t.co/mci5nwDlDQ"""
"""fake"",""Every religion is mocked - Judaism, Christianity, Buddhits, Muslims - but only #Islamists who resort to such brutal terror! #CharlieHebdo"""
"""fake"",""Papers covering the #CharlieHebdo story without publishing the cartoons aren't curbing terrorism - they are victims of it."""
"""fake"",""A picture that sums up #islam. #CharlieHebdo http://t.co/hx7uzbIEXM"""
"""fake"",""Why #CharlieHebdo magazine was targeted for the attack: http://t.co/3s9g3KumkJ #ParisShooting http://t.co/sixK6vrTmI"""
"""fake"",""Any faith that cannot withstand humor (even vicious humor) is a pathetic faith. Satire can help religion see our own flaws.  #CharlieHebdo"""
"""fake"",""A satire on Mohammed can get you killed. A satire on Hindu God can get You 300 Crs!  And still Hindus should learn tolerance? #CharlieHebdo"""
"""fake"",""How President Obama Sold Out Charlie Hebdo http://t.co/MTKYYiYqdw"""
"""fake"",""Paris terrorist attack kills 4 cartoonists including chief editor: Sources http://t.co/s5RUZhL4m3 #CharlieHebdo http://t.co/F5YD2W8h8I"""
"""fake"",""Why Muslims should embrace free speech, even if it includes insults to their Prophet http://t.co/S12EYrY2Qs #CharlieHebdo"""
"""fake"",""The East London Mosque would like to offer its sincere condolences to the families of those killed during the #CharlieHebdo attacks (1/2)"""
"""fake"",""There can be no justification whatsoever for such taking of life #CharlieHebdo (2/2)"""
"""fake"",""You can take offence, disapprove, demonstrate; but not silence or kill. We will not be intimidated. #JeSuisCharlie http://t.co/uil7iv8zaF"""
"""fake"",""Horrific attack on France and free speech. France, the cradle of press freedom. Deep condolences and solidarity. #CharlieHebdo"""
"""fake"",""President Obama's statement on the #CharlieHebdo shooting makes no mention of freedom of speech or the press."""
"""fake"",""""I strongly condemn the horrific shooting at the offices of Charlie Hebdo magazine in Paris"" —President Obama http://t.co/qr9zeGU04o"""
"""fake"",""White House responds to shooting at Paris offices of #CharlieHebdo. http://t.co/Cd0y6NAOvE http://t.co/K7rP2sQKeY"""
"""fake"",""6 days after Charlie Hebdo's 2011 firebombing, it ran an image of a cartoonist kissing a jihadi, with caption: Love is stronger than hate"""
"""fake"",""Mayor of Paris Anne Hidalgo calls for march on Thursday through Paris's Republic Square after #CharlieHebdo attack http://t.co/hnWeVCLDRy"""
